"Country","year","on_ART_rate","on_ART_num","prevalence_num","incidence_num","incidence_rate","mortality_rate","mortality_num"
"UnitedRepublicofTanzania","2016",53,851057,1600000,96000,1.99,0.76,39000
"UnitedRepublicofTanzania","2017",59,970362,1600000,91000,1.83,0.71,38000
"UnitedRepublicofTanzania","2018",66,1108728,1700000,85000,1.66,0.67,36000
"UnitedRepublicofTanzania","2019",74,1277012,1700000,79000,1.49,0.62,35000
"UnitedRepublicofTanzania","2020",82,1422782,1700000,68000,1.26,0.56,32000
"UnitedRepublicofTanzania","2021",74,1269507.33333333,1700000,77333.3333333333,1.47,0.616666666666667,34333.3333333333
"UnitedRepublicofTanzania","2022",76.6666666666667,1323100.44444444,1700000,74777.7777777778,1.40666666666667,0.598888888888889,33777.7777777778
"UnitedRepublicofTanzania","2023",77.5555555555556,1338463.25925926,1700000,73370.3703703704,1.37888888888889,0.591851851851852,33370.3703703704
"UnitedRepublicofTanzania","2024",76.0740740740741,1310357.01234568,1700000,75160.4938271605,1.41851851851852,0.602469135802469,33827.1604938272
"UnitedRepublicofTanzania","2025",76.7654320987654,1323973.57201646,1700000,74436.2139917695,1.40135802469136,0.597736625514403,33658.4362139918
"UnitedStates","2010",0,0,960000,40000,0.13,0,0
"UnitedStates","2011",0,0,990000,39000,0.13,0,0
"UnitedStates","2012",0,0,1e+06,39000,0.13,0,0
"UnitedStates","2013",0,0,1e+06,37000,0.12,0,0
"UnitedStates","2014",0,0,1100000,38000,0.12,0,0
"UnitedStates","2015",0,0,1100000,38000,0.12,0,0
"UnitedStates","2016",0,0,1100000,38000,0.12,0,0
"UnitedStates","2017",0,0,1100000,37000,0.12,0,0
"UnitedStates","2018",0,0,1200000,36000,0.11,0,0
"UnitedStates","2019",0,0,1200000,35000,0.11,0,0
"UnitedStates","2020",0,0,0,0,0,0,0
"UnitedStates","2021",0,0,8e+05,23666.6666666667,0.0733333333333333,0,0
"UnitedStates","2022",0,0,666666.666666667,19555.5555555556,0.0611111111111111,0,0
"UnitedStates","2023",0,0,488888.888888889,14407.4074074074,0.0448148148148148,0,0
"UnitedStates","2024",0,0,651851.851851852,19209.8765432099,0.0597530864197531,0,0
"UnitedStates","2025",0,0,602469.135802469,17724.2798353909,0.0552263374485597,0,0
"Uruguay","2010",40,3028,7600,1000,0.18,0.07,500
"Uruguay","2011",42,3314,7900,1000,0.18,0.06,200
"Uruguay","2012",40,3323,8300,1000,0.18,0.06,200
"Uruguay","2013",62,5317,8600,1000,0.18,0.06,500
"Uruguay","2014",64,5775,9000,1000,0.17,0.05,200
"Uruguay","2015",65,6116,9400,1000,0.17,0.04,200
"Uruguay","2016",65,6386,9800,1000,0.18,0.04,200
"Uruguay","2017",69,7041,10000,1000,0.18,0.04,200
"Uruguay","2018",76,8106,11000,1000,0.18,0.04,200
"Uruguay","2019",78,8581,11000,1000,0.19,0.03,200
"Uruguay","2020",81,9324,12000,1000,0.19,0.03,200
"Uruguay","2021",78.3333333333333,8670.33333333333,11333.3333333333,1000,0.186666666666667,0.0333333333333333,200
"Uruguay","2022",79.1111111111111,8858.44444444445,11444.4444444444,1000,0.188888888888889,0.0311111111111111,200
"Uruguay","2023",79.4814814814815,8950.92592592593,11592.5925925926,1000,0.188518518518519,0.0314814814814815,200
"Uruguay","2024",78.9753086419753,8826.56790123457,11456.7901234568,1000,0.188024691358025,0.0319753086419753,200
"Uruguay","2025",79.1893004115226,8878.64609053498,11497.9423868313,1000,0.188477366255144,0.031522633744856,200
"Uzbekistan","2010",13,3114,24000,4900,0.17,0.03,1000
"Uzbekistan","2011",15,4226,29000,5100,0.17,0.03,1000
"Uzbekistan","2012",5,1732,33000,5200,0.18,0.03,1000
"Uzbekistan","2013",11,4154,36000,5200,0.17,0.04,1100
"Uzbekistan","2014",17,6681,40000,5100,0.17,0.05,1500
"Uzbekistan","2015",30,13100,43000,5000,0.16,0.05,1400
"Uzbekistan","2016",36,16978,47000,4700,0.15,0.03,1100
"Uzbekistan","2017",43,21654,50000,4500,0.14,0.03,1000
"Uzbekistan","2018",50,26733,53000,4100,0.13,0.02,1000
"Uzbekistan","2019",48,26825,56000,3100,0.09,0.02,1000
"Uzbekistan","2020",54,31021,58000,2700,0.08,0.02,1000
"Uzbekistan","2021",50.6666666666667,28193,55666.6666666667,3300,0.1,0.02,1000
"Uzbekistan","2022",50.8888888888889,28679.6666666667,56555.5555555556,3033.33333333333,0.09,0.02,1000
"Uzbekistan","2023",51.8518518518518,29297.8888888889,56740.7407407407,3011.11111111111,0.09,0.02,1000
"Uzbekistan","2024",51.1358024691358,28723.5185185185,56320.987654321,3114.81481481482,0.0933333333333333,0.02,1000
"Uzbekistan","2025",51.2921810699588,28900.3580246914,56539.0946502058,3053.08641975309,0.0911111111111111,0.02,1000
"Venezuela(BolivarianRepublicof)","2010",36,39255,110000,6500,0.23,0.08,2200
"Venezuela(BolivarianRepublicof)","2011",36,41226,110000,6300,0.22,0.08,2200
"Venezuela(BolivarianRepublicof)","2012",37,44004,120000,6100,0.21,0.08,2500
"Venezuela(BolivarianRepublicof)","2013",37,44047,120000,5800,0.2,0.09,2800
"Venezuela(BolivarianRepublicof)","2014",37,44600,120000,5400,0.18,0.11,3200
"Venezuela(BolivarianRepublicof)","2015",49,58303,120000,4900,0.16,0.11,3400
"Venezuela(BolivarianRepublicof)","2016",46,53278,120000,4300,0.15,0.08,2400
"Venezuela(BolivarianRepublicof)","2017",36,41007,110000,3800,0.13,0.09,2600
"Venezuela(BolivarianRepublicof)","2018",26,28354,110000,3200,0.11,0.13,3700
"Venezuela(BolivarianRepublicof)","2019",43,44912,1e+05,2700,0.09,0.19,5500
"Venezuela(BolivarianRepublicof)","2020",55,56038,1e+05,2200,0.08,0.15,4200
"Venezuela(BolivarianRepublicof)","2021",41.3333333333333,43101.3333333333,103333.333333333,2700,0.0933333333333333,0.156666666666667,4466.66666666667
"Venezuela(BolivarianRepublicof)","2022",46.4444444444444,48017.1111111111,101111.111111111,2533.33333333333,0.0877777777777778,0.165555555555556,4722.22222222222
"Venezuela(BolivarianRepublicof)","2023",47.5925925925926,49052.1481481481,101481.481481481,2477.77777777778,0.087037037037037,0.157407407407407,4462.96296296296
"Venezuela(BolivarianRepublicof)","2024",45.1234567901235,46723.5308641975,101975.308641975,2570.37037037037,0.0893827160493827,0.159876543209877,4550.61728395062
"Venezuela(BolivarianRepublicof)","2025",46.3868312757202,47930.9300411523,101522.633744856,2527.16049382716,0.0880658436213992,0.160946502057613,4578.60082304527
"VietNam","2010",23,49428,210000,14000,0.16,0.07,6000
"VietNam","2011",28,61424,220000,14000,0.15,0.07,5900
"VietNam","2012",33,73711,220000,13000,0.14,0.06,5700
"VietNam","2013",37,84187,230000,12000,0.13,0.06,5400
"VietNam","2014",40,93505,230000,11000,0.12,0.06,5100
"VietNam","2015",47,111482,240000,11000,0.12,0.05,4900
"VietNam","2016",52,124410,240000,9400,0.1,0.05,4400
"VietNam","2017",58,139912,240000,8100,0.09,0.04,4300
"VietNam","2018",61,149949,240000,7300,0.08,0.04,4000
"VietNam","2019",65,159461,250000,6700,0.07,0.04,3900
"VietNam","2020",68,169000,250000,6100,0.06,0.04,3800
"VietNam","2021",64.6666666666667,159470,246666.666666667,6700,0.07,0.04,3900
"VietNam","2022",65.8888888888889,162643.666666667,248888.888888889,6500,0.0666666666666667,0.04,3866.66666666667
"VietNam","2023",66.1851851851852,163704.555555556,248518.518518519,6433.33333333333,0.0655555555555555,0.04,3855.55555555556
"VietNam","2024",65.5802469135803,161939.407407407,248024.691358025,6544.44444444444,0.0674074074074074,0.04,3874.07407407407
"VietNam","2025",65.8847736625514,162762.543209877,248477.366255144,6492.59259259259,0.0665432098765432,0.04,3865.43209876543
"Yemen","2010",10,501,5000,1000,0.03,0.01,500
"Yemen","2011",12,625,5400,1000,0.03,0.01,200
"Yemen","2012",12,721,5900,1000,0.03,0.01,500
"Yemen","2013",14,901,6400,1000,0.03,0.01,500
"Yemen","2014",18,1220,6900,1000,0.03,0.01,500
"Yemen","2015",19,1397,7400,1000,0.03,0.01,500
"Yemen","2016",22,1750,8000,1000,0.03,0.01,500
"Yemen","2017",24,2031,8600,1000,0.03,0.01,500
"Yemen","2018",25,2326,9200,1000,0.03,0.01,500
"Yemen","2019",27,2672,9800,1000,0.04,0.01,500
"Yemen","2020",28,2927,11000,1100,0.04,0.01,500
"Yemen","2021",26.6666666666667,2641.66666666667,10000,1033.33333333333,0.0366666666666667,0.01,500
"Yemen","2022",27.2222222222222,2746.88888888889,10266.6666666667,1044.44444444444,0.0388888888888889,0.01,500
"Yemen","2023",27.2962962962963,2771.85185185185,10422.2222222222,1059.25925925926,0.0385185185185185,0.01,500
"Yemen","2024",27.0617283950617,2720.13580246914,10229.6296296296,1045.67901234568,0.0380246913580247,0.01,500
"Yemen","2025",27.1934156378601,2746.29218106996,10306.1728395062,1049.79423868313,0.038477366255144,0.01,500
"Zambia","2010",32,349076,1100000,74000,5.22,2.23,35000
"Zambia","2011",38,423721,1100000,74000,5.08,2.04,33000
"Zambia","2012",42,479881,1100000,74000,4.94,1.82,30000
"Zambia","2013",47,559764,1200000,71000,4.63,1.62,28000
"Zambia","2014",54,653701,1200000,71000,4.49,1.5,27000
"Zambia","2015",60,758646,1300000,73000,4.47,1.44,26000
"Zambia","2016",62,798723,1300000,73000,4.32,1.31,25000
"Zambia","2017",64,850017,1300000,75000,4.31,1.23,24000
"Zambia","2018",71,977987,1400000,78000,4.35,1.3,26000
"Zambia","2019",75,1070707,1400000,73000,3.97,1.3,27000
"Zambia","2020",81,1179031,1500000,69000,3.64,1.16,24000
"Zambia","2021",75.6666666666667,1075908.33333333,1433333.33333333,73333.3333333333,3.98666666666667,1.25333333333333,25666.6666666667
"Zambia","2022",77.2222222222222,1108548.77777778,1444444.44444444,71777.7777777778,3.86555555555556,1.23777777777778,25555.5555555556
"Zambia","2023",77.962962962963,1121162.7037037,1459259.25925926,71370.3703703704,3.83074074074074,1.21703703703704,25074.0740740741
"Zambia","2024",76.9506172839506,1101873.27160494,1445679.01234568,72160.4938271605,3.89432098765432,1.23604938271605,25432.0987654321
"Zambia","2025",77.3786008230453,1110528.25102881,1449794.23868313,71769.5473251029,3.86353909465021,1.23028806584362,25353.9094650206
"Zimbabwe","2010",30,363261,1200000,73000,6.63,4.89,61000
"Zimbabwe","2011",39,484656,1200000,65000,5.83,3.7,47000
"Zimbabwe","2012",46,565665,1200000,56000,4.88,2.92,38000
"Zimbabwe","2013",53,665199,1200000,53000,4.48,2.43,33000
"Zimbabwe","2014",60,758664,1300000,49000,4,2.1,29000
"Zimbabwe","2015",66,837523,1300000,45000,3.61,1.93,27000
"Zimbabwe","2016",72,920757,1300000,41000,3.18,1.77,26000
"Zimbabwe","2017",82,1046281,1300000,36000,2.74,1.63,24000
"Zimbabwe","2018",76,976760,1300000,30000,2.23,1.51,23000
"Zimbabwe","2019",90,1149191,1300000,30000,2.13,1.29,20000
"Zimbabwe","2020",93,1184901,1300000,25000,1.74,1.39,22000
"Zimbabwe","2021",86.3333333333333,1103617.33333333,1300000,28333.3333333333,2.03333333333333,1.39666666666667,21666.6666666667
"Zimbabwe","2022",89.7777777777778,1145903.11111111,1300000,27777.7777777778,1.96777777777778,1.35888888888889,21222.2222222222
"Zimbabwe","2023",89.7037037037037,1144807.14814815,1300000,27037.037037037,1.9137037037037,1.38185185185185,21629.6296296296
"Zimbabwe","2024",88.6049382716049,1131442.5308642,1300000,27716.049382716,1.9716049382716,1.37913580246914,21506.1728395062
"Zimbabwe","2025",89.3621399176955,1140717.59670782,1300000,27510.2880658436,1.95102880658436,1.37329218106996,21452.6748971193
